,imageUrl,group,subgroup
227,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3158&sessId=&size=high,3,7
228,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2405&sessId=&size=high,3,7
229,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5598&sessId=&size=high,3,7
230,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12173&sessId=&size=high,3,7
231,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12176&sessId=&size=high,3,7
232,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12177&sessId=&size=high,3,7
233,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12177&sessId=&size=high,3,7
234,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12177&sessId=&size=high,3,7
235,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2721&sessId=&size=high,3,7
236,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2435&sessId=&size=high,3,7
237,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=138&sessId=&size=high,3,7
238,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5742&sessId=&size=high,3,7
239,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6647&sessId=&size=high,3,7
240,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6648&sessId=&size=high,3,7
241,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6649&sessId=&size=high,3,8
242,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6650&sessId=&size=high,3,8
243,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6667&sessId=&size=high,3,8
244,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5746&sessId=&size=high,3,8
245,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6668&sessId=&size=high,3,8
246,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6669&sessId=&size=high,3,8
247,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6666&sessId=&size=high,3,8
248,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6651&sessId=&size=high,3,8
249,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6682&sessId=&size=high,3,8
250,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6683&sessId=&size=high,3,8
251,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6684&sessId=&size=high,3,8
252,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6692&sessId=&size=high,3,8
253,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6685&sessId=&size=high,3,8
254,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6693&sessId=&size=high,3,8
255,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6670&sessId=&size=high,3,8
256,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6671&sessId=&size=high,3,8
257,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5739&sessId=&size=high,3,8
258,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6672&sessId=&size=high,3,8
259,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6658&sessId=&size=high,3,8
260,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6659&sessId=&size=high,3,8
261,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6660&sessId=&size=high,3,8
262,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6661&sessId=&size=high,3,8
263,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6652&sessId=&size=high,3,8
264,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6686&sessId=&size=high,3,8
265,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6687&sessId=&size=high,3,8
266,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6688&sessId=&size=high,3,8
267,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6652&sessId=&size=high,3,8
268,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6665&sessId=&size=high,3,8
